Date,Hour,ED_Patients
11/30/2019,10,30
11/30/2019,11,46
11/30/2019,12,52
11/30/2019,13,51
11/30/2019,14,56
11/30/2019,15,62
11/30/2019,16,65
11/30/2019,17,69
11/30/2019,18,65
11/30/2019,19,59
11/30/2019,20,57
11/30/2019,21,51
11/30/2019,22,51
11/30/2019,23,35
12/1/2019,0,38
12/1/2019,1,33
12/1/2019,2,30
12/1/2019,3,23
12/1/2019,4,19
12/1/2019,5,20
12/1/2019,6,24
12/1/2019,7,21
12/1/2019,8,24
12/1/2019,9,25
12/1/2019,10,31
12/1/2019,11,40
12/1/2019,12,43
12/1/2019,13,45
12/1/2019,14,41
12/1/2019,15,42
12/1/2019,16,42
12/1/2019,17,43
12/1/2019,18,35
12/1/2019,19,30
12/1/2019,20,25
12/1/2019,21,27
12/1/2019,22,28
12/1/2019,23,21
12/2/2019,0,24
12/2/2019,1,23
12/2/2019,2,17
12/2/2019,3,13
12/2/2019,4,13
12/2/2019,5,12
12/2/2019,6,11
12/2/2019,7,14
12/2/2019,8,18
12/2/2019,9,20
12/2/2019,10,24
12/2/2019,11,33
12/2/2019,12,42
12/2/2019,13,45
12/2/2019,14,50
12/2/2019,15,46
12/2/2019,16,47
12/2/2019,17,45
12/2/2019,18,41
12/2/2019,19,39
12/2/2019,20,32
12/2/2019,21,29
12/2/2019,22,27
12/2/2019,23,24
12/3/2019,0,29
12/3/2019,1,24
12/3/2019,2,21
12/3/2019,3,17
12/3/2019,4,15
12/3/2019,5,18
12/3/2019,6,13
12/3/2019,7,12
12/3/2019,8,14
12/3/2019,9,21
12/3/2019,10,26
12/3/2019,11,37
12/3/2019,12,37
12/3/2019,13,41
12/3/2019,14,48
12/3/2019,15,43
12/3/2019,16,46
12/3/2019,17,44
12/3/2019,18,51
12/3/2019,19,54
12/3/2019,20,55
12/3/2019,21,56
12/3/2019,22,43
12/3/2019,23,41
12/4/2019,0,37
12/4/2019,1,33
12/4/2019,2,24
12/4/2019,3,25
12/4/2019,4,16
12/4/2019,5,15
12/4/2019,6,13
12/4/2019,7,12
12/4/2019,8,13
12/4/2019,9,18
12/4/2019,10,32
12/4/2019,11,44
12/4/2019,12,46
12/4/2019,13,56
12/4/2019,14,66
12/4/2019,15,64
12/4/2019,16,70
12/4/2019,17,77
12/4/2019,18,75
12/4/2019,19,73
12/4/2019,20,74
12/4/2019,21,71
12/4/2019,22,58
12/4/2019,23,47
12/5/2019,0,45
12/5/2019,1,37
12/5/2019,2,29
12/5/2019,3,24
12/5/2019,4,19
12/5/2019,5,15
12/5/2019,6,11
12/5/2019,7,12
12/5/2019,8,17
12/5/2019,9,22
12/5/2019,10,29
12/5/2019,11,33
12/5/2019,12,40
12/5/2019,13,45
12/5/2019,14,47
12/5/2019,15,57
12/5/2019,16,63
12/5/2019,17,57
12/5/2019,18,64
12/5/2019,19,64
12/5/2019,20,64
12/5/2019,21,64
12/5/2019,22,58
12/5/2019,23,60
12/6/2019,0,51
12/6/2019,1,46
12/6/2019,2,36
12/6/2019,3,30
12/6/2019,4,28
12/6/2019,5,17
12/6/2019,6,12
12/6/2019,7,13
12/6/2019,8,15
12/6/2019,9,20
12/6/2019,10,29
12/6/2019,11,38
12/6/2019,12,51
12/6/2019,13,57
12/6/2019,14,61
12/6/2019,15,61
12/6/2019,16,78
12/6/2019,17,74
12/6/2019,18,66
12/6/2019,19,71
12/6/2019,20,72
12/6/2019,21,64
12/6/2019,22,51
12/6/2019,23,48
12/7/2019,0,36
12/7/2019,1,29
12/7/2019,2,22
12/7/2019,3,20
12/7/2019,4,15
12/7/2019,5,15
12/7/2019,6,15
12/7/2019,7,9
12/7/2019,8,14
12/7/2019,9,16
12/7/2019,10,25
12/7/2019,11,29
12/7/2019,12,30
12/7/2019,13,37
12/7/2019,14,34
12/7/2019,15,39
12/7/2019,16,39
12/7/2019,17,50
12/7/2019,18,48
12/7/2019,19,44
12/7/2019,20,35
12/7/2019,21,34
12/7/2019,22,26
12/7/2019,23,18
12/8/2019,0,21
12/8/2019,1,13
12/8/2019,2,10
12/8/2019,5,10
12/8/2019,6,5
12/8/2019,7,6
12/8/2019,8,9
12/8/2019,9,15
12/8/2019,10,18
12/8/2019,11,21
12/8/2019,12,36
12/8/2019,13,43
12/8/2019,14,46
12/8/2019,15,44
12/8/2019,16,51
12/8/2019,17,44
12/8/2019,18,32
12/8/2019,19,32
12/8/2019,20,28
12/8/2019,21,26
12/8/2019,22,28
12/8/2019,23,18
12/9/2019,0,20
12/9/2019,1,23
12/9/2019,2,20
12/9/2019,3,16
12/9/2019,4,15
12/9/2019,5,13
12/9/2019,6,14
12/9/2019,7,16
12/9/2019,8,20
12/9/2019,9,24
12/9/2019,10,29
12/9/2019,11,43
12/9/2019,12,50
12/9/2019,13,50
12/9/2019,14,50
12/9/2019,15,51
12/9/2019,16,58
12/9/2019,17,56
12/9/2019,18,59
12/9/2019,19,56
12/9/2019,20,60
12/9/2019,21,61
12/9/2019,22,50
12/9/2019,23,41
12/10/2019,0,37
12/10/2019,1,29
12/10/2019,2,23
12/10/2019,3,24
12/10/2019,4,17
12/10/2019,5,16
12/10/2019,6,10
12/10/2019,7,5
12/10/2019,8,8
12/10/2019,9,13
12/10/2019,10,21
12/10/2019,11,28
12/10/2019,12,36
12/10/2019,13,47
12/10/2019,14,47
12/10/2019,15,49
12/10/2019,16,55
12/10/2019,17,56
12/10/2019,18,51
12/10/2019,19,52
12/10/2019,20,47
12/10/2019,21,45
12/10/2019,22,46
12/10/2019,23,43
12/11/2019,0,36
12/11/2019,1,27
12/11/2019,2,19
12/11/2019,3,18
12/11/2019,4,13
12/11/2019,5,13
12/11/2019,6,14
12/11/2019,7,14
12/11/2019,8,11
12/11/2019,9,11
12/11/2019,10,15
12/11/2019,11,25
12/11/2019,12,32
12/11/2019,13,40
12/11/2019,14,51
12/11/2019,15,53
12/11/2019,16,49
12/11/2019,17,55
12/11/2019,18,56
12/11/2019,19,51
12/11/2019,20,44
12/11/2019,21,44
12/11/2019,22,38
12/11/2019,23,35
12/12/2019,0,28
12/12/2019,1,26
12/12/2019,2,22
12/12/2019,3,19
12/12/2019,4,17
12/12/2019,5,14
12/12/2019,6,15
12/12/2019,7,14
12/12/2019,8,19
12/12/2019,9,23
12/12/2019,10,29
12/12/2019,11,40
12/12/2019,12,43
12/12/2019,13,48
12/12/2019,14,56
12/12/2019,15,57
12/12/2019,16,58
12/12/2019,17,57
12/12/2019,18,55
12/12/2019,19,52
12/12/2019,20,47
12/12/2019,21,43
12/12/2019,22,40
12/12/2019,23,36
12/13/2019,0,29
12/13/2019,1,26
12/13/2019,2,17
12/13/2019,3,13
12/13/2019,4,14
12/13/2019,5,10
12/13/2019,6,10
12/13/2019,7,10
12/13/2019,8,13
12/13/2019,9,24
12/13/2019,10,26
12/13/2019,11,36
12/13/2019,12,39
12/13/2019,13,52
12/13/2019,14,50
12/13/2019,15,52
12/13/2019,16,49
12/13/2019,17,47
12/13/2019,18,49
12/13/2019,19,51
12/13/2019,20,45
12/13/2019,21,38
12/13/2019,22,40
12/13/2019,23,37
12/14/2019,0,35
12/14/2019,1,32
12/14/2019,2,29
12/14/2019,3,26
12/14/2019,4,21
12/14/2019,5,17
12/14/2019,6,14
12/14/2019,7,12
12/14/2019,8,13
12/14/2019,9,17
12/14/2019,10,26
12/14/2019,11,32
12/14/2019,12,45
12/14/2019,13,54
12/14/2019,14,63
12/14/2019,15,59
12/14/2019,16,50
12/14/2019,17,53
12/14/2019,18,45
12/14/2019,19,42
12/14/2019,20,43
12/14/2019,21,38
12/14/2019,22,31
12/14/2019,23,33
12/15/2019,0,37
12/15/2019,1,32
12/15/2019,2,24
12/15/2019,3,24
12/15/2019,4,23
12/15/2019,5,26
12/15/2019,6,25
12/15/2019,7,17
12/15/2019,8,16
12/15/2019,9,21
12/15/2019,10,26
12/15/2019,11,35
12/15/2019,12,31
12/15/2019,13,37
12/15/2019,14,36
12/15/2019,15,36
12/15/2019,16,41
12/15/2019,17,37
12/15/2019,18,35
12/15/2019,19,39
12/15/2019,20,40
12/15/2019,21,37
12/15/2019,22,37
12/15/2019,23,27
12/16/2019,0,26
12/16/2019,1,22
12/16/2019,2,19
12/16/2019,3,15
12/16/2019,4,14
12/16/2019,5,10
12/16/2019,6,12
12/16/2019,7,14
12/16/2019,8,14
12/16/2019,9,23
12/16/2019,10,28
12/16/2019,11,33
12/16/2019,12,39
12/16/2019,13,45
12/16/2019,14,50
12/16/2019,15,49
12/16/2019,16,51
12/16/2019,17,45
12/16/2019,18,45
12/16/2019,19,50
12/16/2019,20,51
12/16/2019,21,50
12/16/2019,22,50
12/16/2019,23,45
12/17/2019,0,34
12/17/2019,1,33
12/17/2019,2,25
12/17/2019,3,18
12/17/2019,4,16
12/17/2019,5,12
12/17/2019,6,6
12/17/2019,8,12
12/17/2019,9,17
12/17/2019,10,20
12/17/2019,11,29
12/17/2019,12,35
12/17/2019,13,38
12/17/2019,14,40
12/17/2019,15,45
12/17/2019,16,49
12/17/2019,17,49
12/17/2019,18,50
12/17/2019,19,53
12/17/2019,20,54
12/17/2019,21,54
12/17/2019,22,55
12/17/2019,23,54
12/18/2019,0,49
12/18/2019,1,43
12/18/2019,2,36
12/18/2019,3,38
12/18/2019,4,37
12/18/2019,5,26
12/18/2019,6,24
12/18/2019,7,22
12/18/2019,8,19
12/18/2019,9,26
12/18/2019,10,37
12/18/2019,11,49
12/18/2019,12,49
12/18/2019,13,59
12/18/2019,14,59
12/18/2019,15,59
12/18/2019,16,66
12/18/2019,17,62
12/18/2019,18,58
12/18/2019,19,53
12/18/2019,20,51
12/18/2019,21,49
12/18/2019,22,43
12/18/2019,23,41
12/19/2019,0,38
12/19/2019,1,30
12/19/2019,2,28
12/19/2019,3,26
12/19/2019,4,21
12/19/2019,5,17
12/19/2019,6,17
12/19/2019,7,12
12/19/2019,8,12
12/19/2019,9,18
12/19/2019,10,19
12/19/2019,11,22
12/19/2019,12,31
12/19/2019,13,32
12/19/2019,14,34
12/19/2019,15,36
12/19/2019,16,39
12/19/2019,17,46
12/19/2019,18,47
12/19/2019,19,57
12/19/2019,20,53
12/19/2019,21,46
12/19/2019,22,46
12/19/2019,23,41
12/20/2019,0,34
12/20/2019,1,30
12/20/2019,2,21
12/20/2019,3,22
12/20/2019,4,21
12/20/2019,5,18
12/20/2019,6,14
12/20/2019,7,15
12/20/2019,8,13
12/20/2019,9,17
12/20/2019,10,19
12/20/2019,11,30
12/20/2019,12,40
12/20/2019,13,48
12/20/2019,14,48
12/20/2019,15,50
12/20/2019,16,51
12/20/2019,17,46
12/20/2019,18,51
12/20/2019,19,50
12/20/2019,20,52
12/20/2019,21,45
12/20/2019,22,38
12/20/2019,23,27
12/21/2019,0,29
12/21/2019,1,32
12/21/2019,2,27
12/21/2019,3,17
12/21/2019,4,11
12/21/2019,5,11
12/21/2019,6,10
12/21/2019,7,12
12/21/2019,8,13
12/21/2019,9,11
12/21/2019,10,14
12/21/2019,11,20
12/21/2019,12,31
12/21/2019,13,44
12/21/2019,14,42
12/21/2019,15,44
12/21/2019,16,49
12/21/2019,17,41
12/21/2019,18,40
12/21/2019,19,36
12/21/2019,20,38
12/21/2019,21,35
12/21/2019,22,38
12/21/2019,23,36
12/22/2019,0,28
12/22/2019,1,22
12/22/2019,2,22
12/22/2019,3,17
12/22/2019,4,17
12/22/2019,5,12
12/22/2019,6,15
12/22/2019,7,14
12/22/2019,8,15
12/22/2019,9,18
12/22/2019,10,21
12/22/2019,11,26
12/22/2019,12,32
12/22/2019,13,38
12/22/2019,14,46
12/22/2019,15,42
12/22/2019,16,40
12/22/2019,17,42
12/22/2019,18,38
12/22/2019,19,31
12/22/2019,20,36
12/22/2019,21,42
12/22/2019,22,44
12/22/2019,23,41
12/23/2019,0,29
12/23/2019,1,30
12/23/2019,2,31
12/23/2019,3,25
12/23/2019,4,26
12/23/2019,5,24
12/23/2019,6,22
12/23/2019,7,22
12/23/2019,8,30
12/23/2019,9,34
12/23/2019,10,37
12/23/2019,11,45
12/23/2019,12,49
12/23/2019,13,51
12/23/2019,14,62
12/23/2019,15,61
12/23/2019,16,51
12/23/2019,17,57
12/23/2019,18,58
12/23/2019,19,64
12/23/2019,20,63
12/23/2019,21,56
12/23/2019,22,45
12/23/2019,23,39
12/24/2019,0,31
12/24/2019,1,25
12/24/2019,2,19
12/24/2019,3,20
12/24/2019,4,18
12/24/2019,5,18
12/24/2019,6,16
12/24/2019,7,15
12/24/2019,8,18
12/24/2019,9,24
12/24/2019,10,31
12/24/2019,11,43
12/24/2019,12,57
12/24/2019,13,60
12/24/2019,14,54
12/24/2019,15,52
12/24/2019,16,54
12/24/2019,17,49
12/24/2019,18,46
12/24/2019,19,39
12/24/2019,20,37
12/24/2019,21,30
12/24/2019,22,31
12/24/2019,23,26
12/25/2019,0,28
12/25/2019,1,26
12/25/2019,2,22
12/25/2019,3,21
12/25/2019,4,16
12/25/2019,5,14
12/25/2019,6,13
12/25/2019,7,12
12/25/2019,8,18
12/25/2019,9,25
12/25/2019,10,29
12/25/2019,11,33
12/25/2019,12,32
12/25/2019,13,34
12/25/2019,14,35
12/25/2019,15,32
12/25/2019,16,27
12/25/2019,17,28
12/25/2019,18,28
12/25/2019,19,31
12/25/2019,20,32
12/25/2019,21,41
12/25/2019,22,44
12/25/2019,23,42
12/26/2019,0,37
12/26/2019,1,40
12/26/2019,2,38
12/26/2019,3,29
12/26/2019,4,26
12/26/2019,5,25
12/26/2019,6,23
12/26/2019,7,26
12/26/2019,8,23
12/26/2019,9,28
12/26/2019,10,37
12/26/2019,11,48
12/26/2019,12,66
12/26/2019,13,67
12/26/2019,14,69
12/26/2019,15,68
12/26/2019,16,71
12/26/2019,17,74
12/26/2019,18,71
12/26/2019,19,67
12/26/2019,20,67
12/26/2019,21,58
12/26/2019,22,51
12/26/2019,23,47
12/27/2019,0,38
12/27/2019,1,41
12/27/2019,2,40
12/27/2019,3,35
12/27/2019,4,27
12/27/2019,5,25
12/27/2019,6,23
12/27/2019,7,21
12/27/2019,8,21
12/27/2019,9,22
12/27/2019,10,28
12/27/2019,11,34
12/27/2019,12,50
12/27/2019,13,53
12/27/2019,14,62
12/27/2019,15,61
12/27/2019,16,64
12/27/2019,17,66
12/27/2019,18,62
12/27/2019,19,59
12/27/2019,20,61
12/27/2019,21,62
12/27/2019,22,54
12/27/2019,23,48
12/28/2019,0,39
12/28/2019,1,35
12/28/2019,2,34
12/28/2019,3,32
12/28/2019,4,22
12/28/2019,5,21
12/28/2019,6,14
12/28/2019,7,14
12/28/2019,8,12
12/28/2019,9,14
12/28/2019,10,20
12/28/2019,11,33
12/28/2019,12,46
12/28/2019,13,53
12/28/2019,14,61
12/28/2019,15,63
12/28/2019,16,65
12/28/2019,17,57
12/28/2019,18,50
12/28/2019,19,47
12/28/2019,20,46
12/28/2019,21,51
12/28/2019,22,47
12/28/2019,23,47
12/29/2019,0,48
12/29/2019,1,38
12/29/2019,2,34
12/29/2019,3,33
12/29/2019,4,26
12/29/2019,5,24
12/29/2019,6,22
12/29/2019,7,18
12/29/2019,8,19
12/29/2019,9,21
12/29/2019,10,31
12/29/2019,11,43
12/29/2019,12,49
12/29/2019,13,61
12/29/2019,14,60
12/29/2019,15,62
12/29/2019,16,57
12/29/2019,17,57
12/29/2019,18,57
12/29/2019,19,54
12/29/2019,20,50
12/29/2019,21,45
12/29/2019,22,48
12/29/2019,23,48
12/30/2019,0,41
12/30/2019,1,32
12/30/2019,2,22
12/30/2019,3,20
12/30/2019,4,13
12/30/2019,5,17
12/30/2019,6,22
12/30/2019,7,23
12/30/2019,8,23
12/30/2019,9,31
12/30/2019,10,41
12/30/2019,11,52
12/30/2019,12,58
12/30/2019,13,68
12/30/2019,14,70
12/30/2019,15,65
12/30/2019,16,65
12/30/2019,17,65
12/30/2019,18,67
12/30/2019,19,61
12/30/2019,20,65
12/30/2019,21,61
12/30/2019,22,53
12/30/2019,23,44
12/31/2019,0,33
12/31/2019,1,36
12/31/2019,2,38
12/31/2019,3,36
12/31/2019,4,37
12/31/2019,5,34
12/31/2019,6,24
12/31/2019,7,21
12/31/2019,8,22
12/31/2019,9,21
12/31/2019,10,29
12/31/2019,11,39
12/31/2019,12,50
12/31/2019,13,50
12/31/2019,14,49
12/31/2019,15,65
12/31/2019,16,65
12/31/2019,17,56
12/31/2019,18,52
12/31/2019,19,40
12/31/2019,20,42
12/31/2019,21,39
12/31/2019,22,36
12/31/2019,23,38
1/1/2020,0,30
1/1/2020,1,23
1/1/2020,2,27
1/1/2020,3,27
1/1/2020,4,24
1/1/2020,5,24
1/1/2020,6,26
1/1/2020,7,23
1/1/2020,8,24
1/1/2020,9,22
1/1/2020,10,25
1/1/2020,11,36
1/1/2020,12,41
1/1/2020,13,47
1/1/2020,14,56
1/1/2020,15,65
1/1/2020,16,67
1/1/2020,17,60
1/1/2020,18,62
1/1/2020,19,62
1/1/2020,20,63
1/1/2020,21,55
1/1/2020,22,40
1/1/2020,23,33
1/2/2020,0,34
1/2/2020,1,33
1/2/2020,2,27
1/2/2020,3,24
1/2/2020,4,22
1/2/2020,5,16
1/2/2020,6,11
1/2/2020,7,13
1/2/2020,8,14
1/2/2020,9,23
1/2/2020,10,40
1/2/2020,11,47
1/2/2020,12,60
1/2/2020,13,60
1/2/2020,14,65
1/2/2020,15,65
1/2/2020,16,70
1/2/2020,17,74
1/2/2020,18,74
1/2/2020,19,67
1/2/2020,20,69
1/2/2020,21,66
1/2/2020,22,61
1/2/2020,23,51
1/3/2020,0,44
1/3/2020,1,36
1/3/2020,2,29
1/3/2020,3,24
1/3/2020,4,23
1/3/2020,5,20
1/3/2020,6,16
1/3/2020,7,16
1/3/2020,8,23
1/3/2020,9,29
1/3/2020,10,36
1/3/2020,11,47
1/3/2020,12,49
1/3/2020,13,61
1/3/2020,14,68
1/3/2020,15,75
1/3/2020,16,85
1/3/2020,17,83
1/3/2020,18,85
1/3/2020,19,83
1/3/2020,20,76
1/3/2020,21,65
1/3/2020,22,59
1/3/2020,23,41
1/4/2020,0,35
1/4/2020,1,27
1/4/2020,2,24
1/4/2020,3,14
1/4/2020,4,13
1/4/2020,5,10
1/4/2020,6,10
1/4/2020,7,10
1/4/2020,8,12
1/4/2020,9,14
1/4/2020,10,15
1/4/2020,11,27
1/4/2020,12,34
1/4/2020,13,43
1/4/2020,14,40
1/4/2020,15,48
1/4/2020,16,46
1/4/2020,17,45
1/4/2020,18,42
1/4/2020,19,35
1/4/2020,20,33
1/4/2020,21,37
1/4/2020,22,40
1/4/2020,23,29
1/5/2020,0,23
1/5/2020,1,24
1/5/2020,2,24
1/5/2020,3,21
1/5/2020,4,23
1/5/2020,5,18
1/5/2020,6,13
1/5/2020,7,15
1/5/2020,8,11
1/5/2020,9,15
1/5/2020,10,28
1/5/2020,11,39
1/5/2020,12,42
1/5/2020,13,45
1/5/2020,14,48
1/5/2020,15,50
1/5/2020,16,51
1/5/2020,17,46
1/5/2020,18,47
1/5/2020,19,51
1/5/2020,20,50
1/5/2020,21,46
1/5/2020,22,37
1/5/2020,23,39
1/6/2020,0,37
1/6/2020,1,35
1/6/2020,2,37
1/6/2020,3,39
1/6/2020,4,29
1/6/2020,5,25
1/6/2020,6,28
1/6/2020,7,28
1/6/2020,8,27
1/6/2020,9,35
1/6/2020,10,43
1/6/2020,11,58
1/6/2020,12,71
1/6/2020,13,73
1/6/2020,14,64
1/6/2020,15,64
1/6/2020,16,61
1/6/2020,17,57
1/6/2020,18,63
1/6/2020,19,64
1/6/2020,20,65
1/6/2020,21,58
1/6/2020,22,46
1/6/2020,23,45
1/7/2020,0,40
1/7/2020,1,31
1/7/2020,2,25
1/7/2020,3,17
1/7/2020,4,11
1/7/2020,5,14
1/7/2020,6,17
1/7/2020,7,20
1/7/2020,8,24
1/7/2020,9,33
1/7/2020,10,29
1/7/2020,11,33
1/7/2020,12,38
1/7/2020,13,37
1/7/2020,14,43
1/7/2020,15,39
1/7/2020,16,41
1/7/2020,17,44
1/7/2020,18,58
1/7/2020,19,64
1/7/2020,20,64
1/7/2020,21,66
1/7/2020,22,63
1/7/2020,23,49
1/8/2020,0,44
1/8/2020,1,39
1/8/2020,2,36
1/8/2020,3,31
1/8/2020,4,29
1/8/2020,5,27
1/8/2020,6,25
1/8/2020,7,22
1/8/2020,8,24
1/8/2020,9,25
1/8/2020,10,36
1/8/2020,11,44
1/8/2020,12,52
1/8/2020,13,56
1/8/2020,14,56
1/8/2020,15,58
1/8/2020,16,54
1/8/2020,17,60
1/8/2020,18,67
1/8/2020,19,70
1/8/2020,20,68
1/8/2020,21,66
1/8/2020,22,58
1/8/2020,23,38
1/9/2020,0,32
1/9/2020,1,28
1/9/2020,2,21
1/9/2020,3,18
1/9/2020,4,16
1/9/2020,5,16
1/9/2020,6,16
1/9/2020,7,15
1/9/2020,8,15
1/9/2020,9,14
1/9/2020,10,22
1/9/2020,11,24
1/9/2020,12,28
1/9/2020,13,39
1/9/2020,14,39
1/9/2020,15,43
1/9/2020,16,51
1/9/2020,17,53
1/9/2020,18,49
1/9/2020,19,51
1/9/2020,20,50
1/9/2020,21,48
1/9/2020,22,40
1/9/2020,23,38
1/10/2020,0,34
1/10/2020,1,25
1/10/2020,2,16
1/10/2020,3,14
1/10/2020,4,11
1/10/2020,5,11
1/10/2020,6,8
1/10/2020,7,9
1/10/2020,8,15
1/10/2020,9,18
1/10/2020,10,24
1/10/2020,11,31
1/10/2020,12,39
1/10/2020,13,49
1/10/2020,14,57
1/10/2020,15,62
1/10/2020,16,61
1/10/2020,17,65
1/10/2020,18,65
1/10/2020,19,62
1/10/2020,20,62
1/10/2020,21,65
1/10/2020,22,56
1/10/2020,23,49
1/11/2020,0,41
1/11/2020,1,37
1/11/2020,2,30
1/11/2020,3,27
1/11/2020,4,21
1/11/2020,5,21
1/11/2020,6,15
1/11/2020,7,14
1/11/2020,8,15
1/11/2020,9,17
1/11/2020,10,28
1/11/2020,11,32
1/11/2020,12,31
1/11/2020,13,34
1/11/2020,14,46
1/11/2020,15,55
1/11/2020,16,53
1/11/2020,17,60
1/11/2020,18,55
1/11/2020,19,44
1/11/2020,20,37
1/11/2020,21,31
1/11/2020,22,26
1/11/2020,23,24
1/12/2020,0,28
1/12/2020,1,28
1/12/2020,2,24
1/12/2020,5,21
1/12/2020,6,22
1/12/2020,7,19
1/12/2020,8,20
1/12/2020,9,27
1/12/2020,10,31
1/12/2020,11,39
1/12/2020,12,53
1/12/2020,13,55
1/12/2020,14,55
1/12/2020,15,54
1/12/2020,16,61
1/12/2020,17,63
1/12/2020,18,62
1/12/2020,19,60
1/12/2020,20,53
1/12/2020,21,48
1/12/2020,22,49
1/12/2020,23,39
1/13/2020,0,28
1/13/2020,1,23
1/13/2020,2,12
1/13/2020,3,9
1/13/2020,4,8
1/13/2020,5,10
1/13/2020,6,12
1/13/2020,7,18
1/13/2020,8,22
1/13/2020,9,28
1/13/2020,10,27
1/13/2020,11,32
1/13/2020,12,48
1/13/2020,13,54
1/13/2020,14,65
1/13/2020,15,68
1/13/2020,16,69
1/13/2020,17,72
1/13/2020,18,66
1/13/2020,19,60
1/13/2020,20,57
1/13/2020,21,56
1/13/2020,22,58
1/13/2020,23,48
1/14/2020,0,37
1/14/2020,1,27
1/14/2020,2,24
1/14/2020,3,19
1/14/2020,4,16
1/14/2020,5,15
1/14/2020,6,15
1/14/2020,7,13
1/14/2020,8,17
1/14/2020,9,21
1/14/2020,10,27
1/14/2020,11,39
1/14/2020,12,49
1/14/2020,13,53
1/14/2020,14,58
1/14/2020,15,62
1/14/2020,16,53
1/14/2020,17,58
1/14/2020,18,62
1/14/2020,19,66
1/14/2020,20,64
1/14/2020,21,59
1/14/2020,22,54
1/14/2020,23,47
1/15/2020,0,41
1/15/2020,1,28
1/15/2020,2,24
1/15/2020,3,23
1/15/2020,4,18
1/15/2020,5,12
1/15/2020,6,10
1/15/2020,7,11
1/15/2020,8,11
1/15/2020,9,18
1/15/2020,10,30
1/15/2020,11,41
1/15/2020,12,57
1/15/2020,13,58
1/15/2020,14,57
1/15/2020,15,67
1/15/2020,16,71
1/15/2020,17,65
1/15/2020,18,61
1/15/2020,19,54
1/15/2020,20,53
1/15/2020,21,50
1/15/2020,22,46
1/15/2020,23,41
1/16/2020,0,35
1/16/2020,1,34
1/16/2020,2,29
1/16/2020,3,23
1/16/2020,4,21
1/16/2020,5,19
1/16/2020,6,15
1/16/2020,7,13
1/16/2020,8,11
1/16/2020,9,19
1/16/2020,10,30
1/16/2020,11,42
1/16/2020,12,53
1/16/2020,13,54
1/16/2020,14,52
1/16/2020,15,51
1/16/2020,16,53
1/16/2020,17,61
1/16/2020,18,59
1/16/2020,19,57
1/16/2020,20,58
1/16/2020,21,54
1/16/2020,22,48
1/16/2020,23,35
1/17/2020,0,35
1/17/2020,1,24
1/17/2020,2,24
1/17/2020,3,23
1/17/2020,4,22
1/17/2020,5,18
1/17/2020,6,17
1/17/2020,7,13
1/17/2020,8,13
1/17/2020,9,14
1/17/2020,10,27
1/17/2020,11,41
1/17/2020,12,49
1/17/2020,13,53
1/17/2020,14,52
1/17/2020,15,61
1/17/2020,16,61
1/17/2020,17,66
1/17/2020,18,64
1/17/2020,19,61
1/17/2020,20,51
1/17/2020,21,46
1/17/2020,22,33
1/17/2020,23,26
1/18/2020,0,23
1/18/2020,1,19
1/18/2020,2,18
1/18/2020,3,12
1/18/2020,4,12
1/18/2020,5,10
1/18/2020,6,7
1/18/2020,7,7
1/18/2020,8,14
1/18/2020,9,21
1/18/2020,10,27
1/18/2020,11,27
1/18/2020,12,32
1/18/2020,13,34
1/18/2020,14,35
1/18/2020,15,34
1/18/2020,16,31
1/18/2020,17,33
1/18/2020,18,27
1/18/2020,19,29
1/18/2020,20,29
1/18/2020,21,32
1/18/2020,22,26
1/18/2020,23,20
1/19/2020,0,14
1/19/2020,1,15
1/19/2020,2,10
1/19/2020,3,9
1/19/2020,4,8
1/19/2020,5,10
1/19/2020,6,11
1/19/2020,7,12
1/19/2020,8,17
1/19/2020,9,18
1/19/2020,10,29
1/19/2020,11,30
1/19/2020,12,39
1/19/2020,13,43
1/19/2020,14,39
1/19/2020,15,41
1/19/2020,16,35
1/19/2020,17,29
1/19/2020,18,25
1/19/2020,19,25
1/19/2020,20,25
1/19/2020,21,23
1/19/2020,22,14
1/19/2020,23,13
1/20/2020,0,13
1/20/2020,1,12
1/20/2020,2,16
1/20/2020,3,16
1/20/2020,4,10
1/20/2020,5,9
1/20/2020,6,11
1/20/2020,7,10
1/20/2020,8,11
1/20/2020,9,24
1/20/2020,10,30
1/20/2020,11,41
1/20/2020,12,46
1/20/2020,13,57
1/20/2020,14,67
1/20/2020,15,70
1/20/2020,16,73
1/20/2020,17,73
1/20/2020,18,77
1/20/2020,19,55
1/20/2020,20,47
1/20/2020,21,46
1/20/2020,22,44
1/20/2020,23,40
1/21/2020,0,31
1/21/2020,1,25
1/21/2020,2,19
1/21/2020,3,12
1/21/2020,4,8
1/21/2020,5,11
1/21/2020,6,10
1/21/2020,7,12
1/21/2020,8,14
1/21/2020,9,18
1/21/2020,10,25
1/21/2020,11,33
1/21/2020,12,35
1/21/2020,13,37
1/21/2020,14,41
1/21/2020,15,44
1/21/2020,16,45
1/21/2020,17,44
1/21/2020,18,46
1/21/2020,19,53
1/21/2020,20,52
1/21/2020,21,54
1/21/2020,22,45
1/21/2020,23,42
1/22/2020,0,36
1/22/2020,1,26
1/22/2020,2,17
1/22/2020,3,10
1/22/2020,4,8
1/22/2020,5,6
1/22/2020,6,5
1/22/2020,7,7
1/22/2020,8,12
1/22/2020,9,13
1/22/2020,10,21
1/22/2020,11,27
1/22/2020,12,34
1/22/2020,13,45
